region,Address,PostalCode,City,Rating,region_id,Website,Phone,Details,type,HotelId,HotelName
NY,136 Ludlow Street,10002,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1583937-Reviews-Comfort_Inn_Lower_East_Side-New_York_City_New_York.html,,,hotel,1583937,Comfort Inn Lower East Side
NY,121 West 28th Street,10001,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d641209-Reviews-Hilton_Garden_Inn_New_York_Chelsea-New_York_City_New_York.html,,,hotel,641209,Hilton Garden Inn New York - Chelsea
NY,116 West 31st Street,10001,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d498869-Reviews-Hampton_Inn_Madison_Square_Garden-New_York_City_New_York.html,,,hotel,498869,Hampton Inn Madison Square Garden
NY,337 West 39th Street,10018,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1500405-Reviews-Hampton_Inn_Manhattan_Times_Square_South-New_York_City_New_York.html,,,hotel,1500405,Hampton Inn Manhattan / Times Square South
NY,303 Lexington Ave,10016,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93543-Reviews-Affinia_Shelburne-New_York_City_New_York.html,,,hotel,93543,Affinia Shelburne
NY,145 East 50th Street,10022,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93335-Reviews-The_Kimberly_Hotel-New_York_City_New_York.html,,,hotel,93335,The Kimberly Hotel
NY,420 Park Avenue South,10016,New York City,5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1456411-Reviews-Gansevoort_Park_Avenue_NYC-New_York_City_New_York.html,,,hotel,1456411,Gansevoort Park Avenue NYC
NY,35 East 76th Street,10021,New York City,5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93419-Reviews-The_Carlyle_A_Rosewood_Hotel-New_York_City_New_York.html,,,hotel,93419,"The Carlyle, A Rosewood Hotel"
NY,215 E 64th Street,10021,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93467-Reviews-Affinia_Gardens-New_York_City_New_York.html,,,hotel,93467,Affinia Gardens
NY,687 Lexington Avenue,10022,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d113309-Reviews-Fitzpatrick_Manhattan-New_York_City_New_York.html,,,hotel,113309,Fitzpatrick Manhattan
NY,339 W. 39th Street,10018,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1025779-Reviews-Candlewood_Suites_New_York_City_Times_Square-New_York_City_New_York.html,,,hotel,1025779,Candlewood Suites New York City Times Square
NY,52 Mulberry St,10013,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1791248-Reviews-Hotel_Mulberry-New_York_City_New_York.html,,,hotel,1791248,Hotel Mulberry
NY,2296 Frederick Douglass Boulevard,10027,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1878946-Reviews-Aloft_Harlem-New_York_City_New_York.html,,,hotel,1878946,Aloft Harlem
NY,2178 Broadway,10024,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99288-Reviews-On_The_Ave_Hotel-New_York_City_New_York.html,,,hotel,99288,On The Ave Hotel
NY,230 West 54th Street,10019,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99332-Reviews-Ameritania_Hotel-New_York_City_New_York.html,,,hotel,99332,Ameritania Hotel
NY,9 West 26th Street,10010,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1563892-Reviews-Flatiron_Hotel-New_York_City_New_York.html,,,hotel,1563892,Flatiron Hotel
NY,222 East 39th Street,10016,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93435-Reviews-Eastgate_Tower-New_York_City_New_York.html,,,hotel,93435,Eastgate Tower
NY,66 Park Avenue,10016,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93337-Reviews-Kitano_New_York-New_York_City_New_York.html,,,hotel,93337,Kitano New York
NY,66 Charlton Street,10014,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1157456-Reviews-Four_Points_by_Sheraton_Manhattan_SoHo_Village-New_York_City_New_York.html,,,hotel,1157456,Four Points by Sheraton Manhattan SoHo Village
NY,230 East 51st Street,10022,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93358-Reviews-Pod_51-New_York_City_New_York.html,,,hotel,93358,Pod 51
NY,61 - 63 Chrystie Street,10013,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1383001-Reviews-Comfort_Inn_Manhattan_Bridge-New_York_City_New_York.html,,,hotel,1383001,Comfort Inn Manhattan Bridge
NY,201 East 24th Street,10011,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99382-Reviews-The_Marcel_at_Gramercy-New_York_City_New_York.html,,,hotel,99382,The Marcel at Gramercy
NY,1335 Avenue of the Americas,10019,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1379306-Reviews-Hilton_Club_New_York-New_York_City_New_York.html,,,hotel,1379306,Hilton Club New York
NY,119 West 56th Street,10019,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93464-Reviews-Le_Parker_Meridien-New_York_City_New_York.html,,,hotel,93464,Le Parker Meridien
NY,373 Fifth Avenue,10001,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d624442-Reviews-Hotel_373-New_York_City_New_York.html,,,hotel,624442,Hotel 373
NY,103 Waverly Place,10011,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93382-Reviews-Washington_Square_Hotel-New_York_City_New_York.html,,,hotel,93382,Washington Square Hotel
NY,16 East 46th Street,10017,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1963673-Reviews-The_Gotham_Hotel-New_York_City_New_York.html,,,hotel,1963673,The Gotham Hotel
NY,9 Crosby Street,10013,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1786395-Reviews-Mondrian_Soho-New_York_City_New_York.html,,,hotel,1786395,Mondrian Soho
NY,95 West Broadway,10007,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93351-Reviews-Cosmopolitan_Hotel_Tribeca-New_York_City_New_York.html,,,hotel,93351,Cosmopolitan Hotel - Tribeca
NY,151 East Houston Street,10002,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1007724-Reviews-Hotel_East_Houston-New_York_City_New_York.html,,,hotel,1007724,Hotel East Houston
NY,310 West Broadway,10013,New York City,4.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93561-Reviews-Soho_Grand_Hotel-New_York_City_New_York.html,,,hotel,93561,Soho Grand Hotel
NY,52 William Street,10005,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d217623-Reviews-Club_Quarters_Wall_Street-New_York_City_New_York.html,,,hotel,217623,Club Quarters Wall Street
NY,242 West 76th Street,10023,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d121987-Reviews-The_Milburn_Hotel-New_York_City_New_York.html,,,hotel,121987,The Milburn Hotel
NY,25 West 51st Street #B,10019,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d617306-Reviews-Manhattan_Centre_Hotel-New_York_City_New_York.html,,,hotel,617306,Manhattan Centre Hotel
NY,45 West 81st Street,10024,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93334-Reviews-Excelsior_Hotel-New_York_City_New_York.html,,,hotel,93334,Excelsior Hotel
NY,234 E 46th St,10017,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d502407-Reviews-AKA_United_Nations-New_York_City_New_York.html,,,hotel,502407,AKA United Nations
NY,93 Bowery,10002,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d2622936-Reviews-Wyndham_Garden_Chinatown-New_York_City_New_York.html,,,hotel,2622936,Wyndham Garden Chinatown
NY,250 West 77th Street,10024,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93390-Reviews-Hotel_Belleclaire-New_York_City_New_York.html,,,hotel,93390,Hotel Belleclaire
NY,525 Lexington Avenue,10017,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93475-Reviews-New_York_Marriott_East_Side-New_York_City_New_York.html,,,hotel,93475,New York Marriott East Side
NY,501 Lexington Avenue,10017,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d80107-Reviews-Roger_Smith_Hotel-New_York_City_New_York.html,,,hotel,80107,Roger Smith Hotel
NY,147 Mercer St,10012,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d112053-Reviews-The_Mercer_Hotel-New_York_City_New_York.html,,,hotel,112053,The Mercer Hotel
NY,37 West 24th Street,10010,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1027901-Reviews-Wyndham_Garden_Hotel_Manhattan_Chelsea_West-New_York_City_New_York.html,,,hotel,1027901,"Wyndham Garden Hotel Manhattan, Chelsea West"
NY,200 West 56th Street,10019,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99321-Reviews-The_Manhattan_Club-New_York_City_New_York.html,,,hotel,99321,The Manhattan Club
NY,8 Stone St,10004,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1858923-Reviews-Doubletree_Hotel_New_York_City_Financial_District-New_York_City_New_York.html,,,hotel,1858923,Doubletree Hotel New York City-Financial District
NY,43 West 32nd Street,10001,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93565-Reviews-Hotel_Stanford-New_York_City_New_York.html,,,hotel,93565,Hotel Stanford
NY,164 E 87th St,10128,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93575-Reviews-The_Franklin-New_York_City_New_York.html,,,hotel,93575,The Franklin
NY,228 West 47th Street,10036,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93437-Reviews-Edison_Hotel_Times_Square-New_York_City_New_York.html,,,hotel,93437,Edison Hotel Times Square
NY,305 W 39th St,10018,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d673077-Reviews-Comfort_Inn_Times_Square_South-New_York_City_New_York.html,,,hotel,673077,Comfort Inn Times Square South
NY,157 West 47 Street,10036,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93376-Reviews-Stay-New_York_City_New_York.html,,,hotel,93376,Stay.
NY,500 East 62nd Street,10065,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99302-Reviews-The_Bentley_Hotel-New_York_City_New_York.html,,,hotel,99302,The Bentley Hotel
NY,1295 Madison Avenue,10128,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93625-Reviews-Hotel_Wales-New_York_City_New_York.html,,,hotel,93625,Hotel Wales
NY,135 East Houston Street,10002,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d247814-Reviews-The_GEM_Hotel_SoHo_an_Ascend_Collection_hotel-New_York_City_New_York.html,,,hotel,247814,"The GEM Hotel-SoHo, an Ascend Collection hotel"
NY,109 West 45th Street,10036,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d290978-Reviews-Hotel_St_James-New_York_City_New_York.html,,,hotel,290978,Hotel St. James
NY,235 W 46th Street,10036,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93517-Reviews-Paramount_Hotel_Times_Square_New_York-New_York_City_New_York.html,,,hotel,93517,Paramount Hotel Times Square New York
NY,4 West 31st Street,10001,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93333-Reviews-Wolcott_Hotel-New_York_City_New_York.html,,,hotel,93333,Wolcott Hotel
NY,725 10th Avenue,10019,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93345-Reviews-Skyline_Hotel-New_York_City_New_York.html,,,hotel,93345,Skyline Hotel
NY,3 West 51st St,10019,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d217629-Reviews-3_West_Club-New_York_City_New_York.html,,,hotel,217629,3 West Club
NY,341 West 36th Street,10018,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1149404-Reviews-Doubletree_By_Hilton_Times_Square_South-New_York_City_New_York.html,,,hotel,1149404,Doubletree By Hilton - Times Square South
NY,541 Lexington Avenue,10022,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d112066-Reviews-W_New_York-New_York_City_New_York.html,,,hotel,112066,W New York
NY,522 West 38th Street,10018,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d235228-Reviews-BEST_WESTERN_Convention_Center_Hotel-New_York_City_New_York.html,,,hotel,235228,BEST WESTERN Convention Center Hotel
NY,242 West 49th Street,10019,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99357-Reviews-Mayfair_Hotel-New_York_City_New_York.html,,,hotel,99357,Mayfair Hotel
NY,511 Lexington Avenue,10017,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93526-Reviews-The_Lexington-New_York_City_New_York.html,,,hotel,93526,the Lexington
NY,465 Central Park West,10025,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99443-Reviews-Astor_on_the_Park-New_York_City_New_York.html,,,hotel,99443,Astor on the Park
NY,276 Canal Street,10013,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3168954-Reviews-Tribeca_Blu_Hotel-New_York_City_New_York.html,,,hotel,3168954,Tribeca Blu Hotel
NY,101 W 57th St at 6th Ave,10019,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d234762-Reviews-Buckingham_Hotel-New_York_City_New_York.html,,,hotel,234762,Buckingham Hotel
NY,69 West 38th Street,10018,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d121981-Reviews-Americana_Inn-New_York_City_New_York.html,,,hotel,121981,Americana Inn
NY,45 East 45th Street at Madison Avenue,10017,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d99766-Reviews-The_Roosevelt_Hotel-New_York_City_New_York.html,,,hotel,99766,The Roosevelt Hotel
NY,440 West 57th Street,10019,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93344-Reviews-Holiday_Inn_Midtown_57th_St-New_York_City_New_York.html,,,hotel,93344,Holiday Inn Midtown / 57th St
NY,29 East 29 Street,10016,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d125274-Reviews-King_Grove_New_York-New_York_City_New_York.html,,,hotel,125274,King & Grove New York
NY,125 West 26th Street,10001,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d673080-Reviews-Holiday_Inn_NYC_Manhattan_6th_Avenue-New_York_City_New_York.html,,,hotel,673080,Holiday Inn NYC - Manhattan 6th Avenue
NY,117 West 79th Street,10024,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d246797-Reviews-Park_79_Hotel-New_York_City_New_York.html,,,hotel,246797,Park 79 Hotel
NY,135 West 52nd Street,10019,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93440-Reviews-Flatotel-New_York_City_New_York.html,,,hotel,93440,Flatotel
NY,18 West 25th Street,10010,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93401-Reviews-Comfort_Inn_Chelsea-New_York_City_New_York.html,,,hotel,93401,Comfort Inn Chelsea
NY,103 East 29th Street,10016,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93364-Reviews-Hotel_Deauville-New_York_City_New_York.html,,,hotel,93364,Hotel Deauville
NY,222 W 23rd St,10011,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d219622-Reviews-Chelsea_Hotel-New_York_City_New_York.html,,,hotel,219622,Chelsea Hotel
NY,79 Division Street,10002,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1448670-Reviews-America_s_Best_Value_Inn_Mayor_Hotel-New_York_City_New_York.html,,,hotel,1448670,America's Best Value Inn Mayor Hotel
NY,2027 7th Ave,10027,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d598980-Reviews-Apollo-New_York_City_New_York.html,,,hotel,598980,Apollo
NY,401 Seventh Avenue at 33rd Street,10001,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d214197-Reviews-Hotel_Pennsylvania_New_York-New_York_City_New_York.html,,,hotel,214197,Hotel Pennsylvania New York
NY,5 Allen St,10002,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3506933-Reviews-Howard_Johnson_Manhattan_Soho-New_York_City_New_York.html,,,hotel,3506933,Howard Johnson Manhattan Soho
NY,13351 39th Avenue,11354-4432,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d249780-Reviews-BEST_WESTERN_PLUS_Queens_Court_Hotel-New_York_City_New_York.html,,,hotel,249780,BEST WESTERN PLUS Queens Court Hotel
NY,273 West 38th Street,10018,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d122007-Reviews-Manhattan_Broadway_Hotel-New_York_City_New_York.html,,,hotel,122007,Manhattan Broadway Hotel
NY,340 Amsterdam Avenue,10024,New York City,1,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d260396-Reviews-The_Amsterdam_Inn-New_York_City_New_York.html,,,hotel,260396,The Amsterdam Inn
NY,410 Park Avenue 15f,10022,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d616887-Reviews-New_York_Escape-New_York_City_New_York.html,,,hotel,616887,New York Escape
NY,19 West Street,10001,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d121985-Reviews-Downtown_Athletic_Center-New_York_City_New_York.html,,,hotel,121985,Downtown Athletic Center
NY,,,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1872507-Reviews-Thompson_Hotel-New_York_City_New_York.html,,,hotel,1872507,Thompson Hotel
NY,300 East 38th Street,10016,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d234764-Reviews-Oakwood_Midtown_East-New_York_City_New_York.html,,,hotel,234764,Oakwood Midtown East
NY,140 West 19th Street,10011,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1146076-Reviews-Oakwood_Chelsea-New_York_City_New_York.html,,,hotel,1146076,Oakwood Chelsea
NY,502 Park Ave,,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1165409-Reviews-Hotel_Delmonico-New_York_City_New_York.html,,,hotel,1165409,Hotel Delmonico
NY,113 Jane Street,10014,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d122011-Reviews-Hotel_Riverview-New_York_City_New_York.html,,,hotel,122011,Hotel Riverview
NY,850 West End Avenue,10025,New York City,1,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d217613-Reviews-Chocolat_Hostel-New_York_City_New_York.html,,,hotel,217613,Chocolat Hostel
NY,West 122nd St.,10027,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1206876-Reviews-Luxurstay_B_B-New_York_City_New_York.html,,,hotel,1206876,Luxurstay B&B
NY,765 8th Avenue,10036,New York City,2,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93356-Reviews-New_York_Inn-New_York_City_New_York.html,,,hotel,93356,New York Inn
NY,315 West 94th Street,10025,New York City,1,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d557499-Reviews-Mount_Royal_Hotel_Hostel-New_York_City_New_York.html,,,hotel,557499,Mount Royal Hotel & Hostel
NY,315 West 57th Street,10021,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1147661-Reviews-National_at_Park_Towers-New_York_City_New_York.html,,,hotel,1147661,National at Park Towers
NY,Suite#1AW,10012,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1547031-Reviews-Signature_Properties-New_York_City_New_York.html,,,hotel,1547031,Signature Properties
NY,39 West 27 Street,10001,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d284904-Reviews-Senton_Hotel-New_York_City_New_York.html,,,hotel,284904,Senton Hotel
NY,534 E6St.#G NYC,10009,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1699664-Reviews-Sakuratei-New_York_City_New_York.html,,,hotel,1699664,Sakuratei
NY,249E 52ND ST.,10023,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1141305-Reviews-HOTEL_52-New_York_City_New_York.html,,,hotel,1141305,HOTEL 52
NY,360 42nd Street,,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1990870-Reviews-Elk_Hotel-New_York_City_New_York.html,,,hotel,1990870,Elk Hotel
NY,199 Lafayette Street,10013,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d665814-Reviews-The_Soho_Loft-New_York_City_New_York.html,,,hotel,665814,The Soho Loft
NY,215 East 81ST,10028-2625,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1164614-Reviews-Third_Ave_House-New_York_City_New_York.html,,,hotel,1164614,Third Ave House
NY,132 Fourth Aveunue,10003,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3533197-Reviews-Hyatt_Union_Square-New_York_City_New_York.html,,,hotel,3533197,Hyatt Union Square
NY,52-54 W 36th Street,10018,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d2554351-Reviews-Hyatt_Place_New_York_Midtown_South-New_York_City_New_York.html,,,hotel,2554351,Hyatt Place New York Midtown South
NY,32 Pearl St,10004,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3580899-Reviews-Hampton_Inn_Manhattan_Downtown_Financial-New_York_City_New_York.html,,,hotel,3580899,Hampton Inn Manhattan/ Downtown Financial
NY,325 W 33rd St,10001,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3613090-Reviews-Fairfield_Inn_Suites_New_York_Midtown_Manhattan_Penn_Station-New_York_City_New_York.html,,,hotel,3613090,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station
NY,310 W 58 Street,10019,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d224220-Reviews-Executive_Club_At_West_Park-New_York_City_New_York.html,,,hotel,224220,Executive Club At West Park
NY,"Lecole, 212 East 47th St",10017,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d671821-Reviews-Churchill_Suites_Midtown_East-New_York_City_New_York.html,,,hotel,671821,Churchill Suites Midtown East
NY,216 West 103rd Street,10025,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d224225-Reviews-Broadway_Tower-New_York_City_New_York.html,,,hotel,224225,Broadway Tower
NY,210 East 65th Street,10065,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d93418-Reviews-Bristol_Plaza-New_York_City_New_York.html,,,hotel,93418,Bristol Plaza
NY,Route 9,12855,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1529345-Reviews-Beacon_Light_Motel-New_York_City_New_York.html,,,hotel,1529345,Beacon Light Motel
NY,135-21 37 Avenue,NY 11354,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3411847-Reviews-Asiatic_Hotel_Flushing-New_York_City_New_York.html,,,hotel,3411847,Asiatic Hotel - Flushing
NY,150 Delancey St,10002,New York City,3.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3236642-Reviews-Holiday_Inn_New_York_City_Manhattan-New_York_City_New_York.html,,,hotel,3236642,Holiday Inn New York City-Manhattan
NY,60 West 36th Street & 6th Ave,10018,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3529145-Reviews-Holiday_Inn_Express_NYC_Herald_Square_36th_St-New_York_City_New_York.html,,,hotel,3529145,Holiday Inn Express NYC -Herald Square 36th St
NY,538 W 48th St,10036,New York City,3,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3572583-Reviews-Holiday_Inn_Express_New_York_Manhattan_West_Side-New_York_City_New_York.html,,,hotel,3572583,Holiday Inn Express New York - Manhattan West Side
NY,"346 East 51st Street, Suite 1R",10022,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d252870-Reviews-346_Inn-New_York_City_New_York.html,,,hotel,252870,346 Inn
NY,20 MAIDEN LANE,10038,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1158761-Reviews-Wyndham_Financial_District-New_York_City_New_York.html,,,hotel,1158761,Wyndham Financial District
NY,308 West 58th Street,10019,New York City,4,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1820216-Reviews-West_Park_Hotel-New_York_City_New_York.html,,,hotel,1820216,West Park Hotel
NY,22 Platt Street,,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1177257-Reviews-Wall_Street_District_Hotel-New_York_City_New_York.html,,,hotel,1177257,Wall Street District Hotel
NY,179 Sullivan Street,10012,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d646442-Reviews-Signature_Suites_The_Sullivan_Suites-New_York_City_New_York.html,,,hotel,646442,Signature Suites The Sullivan Suites
NY,68 West 38th Street,NY 10008,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3344640-Reviews-The_Refinery_Hotel-New_York_City_New_York.html,,,hotel,3344640,The Refinery Hotel
NY,266 3rd Avenue,10010,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d247982-Reviews-Oxbridge_Apts_Gramecy_Park-New_York_City_New_York.html,,,hotel,247982,Oxbridge Apts Gramecy Park
NY,300 East 39th Street,10016,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d234766-Reviews-Oakwood_Sonoma-New_York_City_New_York.html,,,hotel,234766,Oakwood Sonoma
NY,1 West Street,10004,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d234765-Reviews-Oakwood_Ocean_At_1_West_Street-New_York_City_New_York.html,,,hotel,234765,Oakwood Ocean At 1 West Street
NY,401 E 60th Street,10021,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d235235-Reviews-Oakwood_Bridge_Tower_Place-New_York_City_New_York.html,,,hotel,235235,Oakwood Bridge Tower Place
NY,310-312 West 53rd Street,10019,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1146278-Reviews-Oakwood_at_West_53rd-New_York_City_New_York.html,,,hotel,1146278,Oakwood at West 53rd
NY,220 East 63rd Street,10065,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1484261-Reviews-Oakwood_at_the_Blake-New_York_City_New_York.html,,,hotel,1484261,Oakwood at the Blake
NY,150 E 44th St,10017,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1146129-Reviews-National_at_the_Metropolis-New_York_City_New_York.html,,,hotel,1146129,National at the Metropolis
NY,167.5 East 115th,10029,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d1203394-Reviews-Lafayette_International_Guesthouse-New_York_City_New_York.html,,,hotel,1203394,Lafayette International Guesthouse
NY,100 John St,10038,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d671822-Reviews-John_Street_Suites_By_Aba-New_York_City_New_York.html,,,hotel,671822,John Street Suites By Aba
NY,231 E 43rd St,10017,New York City,,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3572587-Reviews-Hampton_Inn_Manhattan_United_Nations-New_York_City_New_York.html,,,hotel,3572587,Hampton Inn Manhattan/United Nations
NY,548 W 48th St.,10036,New York City,2.5,60763,http://www.tripadvisor.com/Hotel_Review-g60763-d3502291-Reviews-Comfort_Inn_New_York_City-New_York_City_New_York.html,,,hotel,3502291,Comfort Inn New York City
